token,name,province_or_state,city,district,address,business_hour,phone,email,website,wechat,has_test_flight,has_trade_in,has_repair,channel_type,store_type,google_lat,google_lng,baidu_lat,baidu_lng
60000544,南昌武商MALL授权体验店,江西省,南昌市,东湖区,南昌市东湖区广场北路29号南昌武商购物中心WSB1-06-2,10:00-22:00,13330062129,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1772_06-20250926182015.png,True,True,False,ARS,6,28.684373,115.888529,28.684373,115.888529
A400315,沈阳铁西万象汇授权体验店,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区建设东路158号铁西万象汇B116大疆,10:00~21:30/22:00,13610714085,815185145@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_523_06-20250325184533.png,True,True,False,ARS,6,41.795633,123.372998,41.795633,123.372998
A1000377,北京华贸授权体验店,北京市,北京市,朝阳区,北京市朝阳区建国路79号华贸购物中心1层L124,10:00~22:00,17338157915,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_840_04-20250519143540.png,True,True,False,ARS,6,39.908904,116.476429,39.908904,116.476429
60023501,贵阳国贸广场授权体验店,贵州省,贵阳市,云岩区,贵州省贵阳市云岩区中华北路1号，国贸广场一层-1003号,10:00-22:00,0851-86839265,1298923678@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241113105901.png,True,True,False,ARS,6,26.590665,106.718516,26.590665,106.718516
60032176,北京鼎峰大都商贸高碑店照材专区,北京市,北京市,朝阳区,北京市朝阳区南岸一号商铺1层东侧B13,周一至周日10:00-20:00,"13911510417,13041177330",737897480@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250702113236.png,True,True,False,New type of lighting material,7,39.912361,116.528628,39.912361,116.528628
60035374,合肥焦平面罍街授权专区,安徽省,合肥市,包河区,包河区罍街4期南区7号楼103,周一至周日9：00-21：00,13395605013,ddst@foxmail.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250901192311.png,True,True,False,New type of lighting material,7,31.82371,117.29696,31.82371,117.29696
60027562,广州铭隆众程数码广场照材店,广东省,广州市,天河区,广东省广州市天河区天河路560号众程数码广场106铺,周一至周日9:30-22:00,"02038808537,18027340634",775435863@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250507104912.png,True,True,False,New type of lighting material,7,23.139034,113.344148,23.139034,113.344148
60036620,潍坊万声健康工厂授权体验专区,山东省,潍坊市,奎文区,山东省潍坊市奎文区福寿东街2699号万声健康工场1楼A027号大疆授权体验店,9:00-19:00,15653640047,wfsqdz@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20251013174350.png,True,True,False,New type of lighting material,7,36.722359,119.188244,36.722359,119.188244
60020804,郑州二七万达授权体验店,河南省,郑州市,二七区,河南省郑州市二七区大学南路万达广场1楼DJI大疆1053号,10:00-22:00,17788165165,3202867626@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_323_06-20241021170757.png,True,True,False,ARS,6,34.724319,113.649102,34.724319,113.649102
60020576,伊犁新茂业授权体验店,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,新疆维吾尔自治区伊犁州伊宁市边境经济合作区山东路199号新茂业国际购物中心,"周一至周四11:00-22:00, 周五至周日11:00-22:30",15899109512,320232404@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241015171240.png,True,True,False,ARS,6,43.930376,81.284069,43.930376,81.284069
A0500112,连云港索电龙河大厦照材店,江苏省,连云港市,海州区,海州区苍梧路龙河大厦一楼门面6-3号,8:20~18:30,18961335667,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%BF%9E%E4%BA%91%E6%B8%AF%E7%B4%A2%E7%94%B5-%E9%83%91%E5%AD%A6%E8%8A%B9-20230309154812.png,True,True,False,New type of lighting material,7,34.598547,119.190669,34.598547,119.190669
A0400099,泉州三眼航空领秀天地专营店,福建省,泉州市,丰泽区,福建省泉州市丰泽区泉秀路领秀天地办公区D座1楼,周一至周日9:00-21:00,0595-22200327,1434486095@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250218195739.png,True,True,False,New type of lighting material,7,24.884098,118.607907,24.884098,118.607907
A0500138,长春新睿航工农大路照材店,吉林省,长春市,朝阳区,朝阳区隆礼路与富锦路交汇处（印咖啡正对面）,09:00~18:00,18686637588,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%95%BF%E6%98%A5%E6%96%B0%E7%9D%BF%E8%88%AA-%E6%9D%8E%E5%BC%BA-20230309173032.png,True,True,False,New type of lighting material,7,43.867434,125.303099,43.867434,125.303099
60036654,郑州中原万达授权体验店,河南省,郑州市,中原区,河南省郑州市中原区中原中路171号中原万达一楼1057号大疆,10:00-22:00,18039335089,281432933@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_2056_06-20251023165937.png,True,True,False,ARS,6,34.746102,113.600082,34.746102,113.600082
A0500097,新乡倚天金穗大道授权体验专区,河南省,新乡市,红旗区,河南省新乡市金穗大道与新二街交叉口北30米路DJI倚天旗舰店,0,17739190913,7305271@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20240110193724-20240110193742.jpg,True,True,False,New type of lighting material,7,35.30289,113.92981,35.30289,113.92981
A0400101,呼和浩特诚信数码专营店,内蒙古自治区,呼和浩特市,新城区,内蒙古呼和浩特市新城区中山东路街道诚信数码广场2楼2113-2114,0,13789614606,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/03F7A8B4-1E5B-BB3E-1115-07D5077C9B2B-20231101150606.png,False,True,False,New type of lighting material,7,40.819006,111.666764,40.819006,111.666764
A0400353,佛山千灯湖环宇城授权体验店,广东省,佛山市,南海区,广东省佛山市南海区桂城街道桂澜中路18号中海环宇城一楼L125号大疆体验店,"周日~周四10:00~22:00 ,周五周六10:00~22:30",13380513539,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/11-20231120115158.png,True,True,False,ARS,6,23.045078,113.156794,23.045078,113.156794
60020828,重庆灵丹东原1891照材店,重庆市,重庆市,南岸区,重庆市南岸区南滨路83号东原1891D馆L1-8-9-10,10:00-22:00,15823947569,1951395716@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_660_06-20250418115913.png,True,True,False,New type of lighting material,7,29.335,106.3512,29.335,106.3512
60015907,杭州龙湖滨江天街授权体验店,浙江省,杭州市,滨江区,杭州市滨江区江汉路1515号龙湖滨江天街一楼1F-31A,10:00-22:00,19157762578,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%AD%E5%B7%9E%E6%BB%A8%E6%B1%9F-20240829180518.png,True,True,False,ARS,6,30.206812,120.209603,30.206812,120.209603
A1000575,青岛永盛天津路授权体验专区,山东省,青岛市,市南区,青岛市市南区天津路9号,9:00~17:30,13969805342,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%9D%92%E5%B2%9B%E6%B0%B8%E7%9B%9B%E6%9E%97%E5%B3%B0-20230309153703.png,True,True,False,New type of lighting material,7,39.129259,117.220625,39.129259,117.220625
60000480,重庆悦荟购物中心授权体验店,重庆市,重庆市,江北区,重庆市江北区悦荟购物中心3号门旁,10:00—22:00,"023-67100361,15017003255",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_211_06-20250120144149.png,True,True,False,ARS,6,29.571733,106.547764,29.571733,106.547764
60037074,德阳旌阳万达授权体验专区,四川省,德阳市,旌阳区,四川省德阳市旌阳区庐山北路一段8号万达广场1F中庭,10:00-22:00,17738877281,17738877281@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%A2%81%E8%BF%9C%E7%87%95-20251030104041.png,True,True,False,ARS,7,31.159645,104.414682,31.159645,104.414682
A0400326,上海兴业太古汇授权体验店,上海市,上海市,静安区,上海市静安区石门一路288号兴业太古汇3层L390DJI,10:00~22:00,13122627192,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7%E5%85%B4%E4%B8%9A%E5%A4%AA%E5%8F%A4%E6%B1%87%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180153.png,True,True,False,ARS,6,31.228504,121.463251,31.228504,121.463251
60037296,长沙万家丽国际购物广场授权体验店,湖南省,长沙市,芙蓉区,湖南省长沙市芙蓉区万家丽中路一段99号万家丽国际购物广场1F 111号,周一至周五 9:30-22:00，周六至周天 9:30-22:30,0731-89695939，19090303639,785992366@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%82%B9%E4%B8%BD%E8%8E%8E-20251114165508.png,True,True,False,ARS,6,28.197257,113.038801,28.197257,113.038801
A400310,广州百信广场授权体验店,广东省,广州市,白云区,广东省广州市白云区机场路1399号百信广场西区一楼L1007DJI大疆创新,10:00~22:00,"19102064145,020-36487549",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%B9%BF%E5%B7%9E%E7%99%BE%E4%BF%A1-20240829171906.png,True,True,False,ARS,6,23.193398,113.262088,23.193398,113.262088
60000542,北京清河万象汇授权体验店,北京市,北京市,海淀区,北京市海淀区清河中街68号院1号楼1层101清河万象汇西区L125 DJI,周一至周日： 10:00-22:00,18500273270,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_646_06-20250414154751.jpeg,True,True,False,ARS,6,40.356477,116.837218,40.356477,116.837218
60037216,荆州古城万达授权体验店,湖北省,荆州市,荆州区,湖北省荆州市荆州区北京西路508号荆州古城万达广场一层 1006号铺,10:00-22:00,19879875863,19879875863@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%B0%AD%E6%94%BE%E9%B8%A3-20251107144429.png,True,True,False,ARS,6,30.339576,112.224145,30.339576,112.224145
60028577,广州北京路天河城授权体验店,广东省,广州市,越秀区,广州市越秀区北京路168号天河城一楼B105,周一至周日10:00-22:00,19074133994，(020)33972484,zhouxinfu@hengweixin.com.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1860_09-20251010181022.png,True,True,False,ARS,6,23.125865,113.276361,23.125865,113.276361
60037539,常州新北万达授权体验店,江苏省,常州市,新北区,"江苏省常州市新北区通江中路 88 号新北万达广场1F1020-2,1021",10:00-22:00,13645191345,zhanghang@feishangkeji.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BC%A0%E6%9D%AD-20251121154758.png,True,True,False,ARS,6,31.821058,119.965347,31.821058,119.965347
60035138,北海银海万达授权体验专区,广西壮族自治区,北海市,银海区,广西北海市银海区广东南路225号北海银海万达广场1楼1号门入口,"周天至周四10:00-22:00, 周五至周六10:00-22:30","0779-2023301,19977968777",312141323@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250827142907.png,True,True,False,ARS,7,21.43356,109.143491,21.43356,109.143491
A0400354,成都太古里授权高级体验店,四川省,成都市,锦江区,四川省成都市锦江区中纱帽街8号成都太古里负1层,"周一至周四：10:00~22:00,周五至周日：10:00~22:30","19950199190,028-85570750",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_834_06-20241204164018.png,True,True,False,ARS,6,30.653231,104.083493,30.653231,104.083493
60011969,北京西北旺万象汇大疆授权体验店,北京市,北京市,海淀区,北京市海淀区马连洼街道西北旺万象汇1层L130,10:00-22:00,15011093253,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%A5%BF%E5%8C%97%E6%97%BA-20240717204644.jpg,True,True,False,ARS,6,40.055659,116.265248,40.055659,116.265248
A0600030,沈阳今恒翔百脑汇照材店,辽宁省,沈阳市,浑南区,辽宁省沈阳市和平区三好街百脑汇一楼1B01（正门门市）,09:00-17:30,13804998546,85998774@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%BB%8A%E6%81%92%E7%A5%A5-20230504212605.png,True,True,False,New type of lighting material,7,41.765144,123.42717,41.765144,123.42717
60026449,西安疆远智和长安照材店,陕西省,西安市,长安区,陕西省西安市长安区韦曲北街白玉兰酒店西侧一层第五商铺,"周天至周四10:00-21:00, 周五至周六10:00-21:30","13379263193,15029289758",645286168@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250211120752.png,True,True,False,New type of lighting material,7,34.1669,108.95076,34.1669,108.95076
A0400272,郑州万象城授权体验店,河南省,郑州市,二七区,河南省郑州市二七区民主路10号一层西L132号商户,10:00-22:00,15638235606,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%83%91%E5%B7%9E%E4%B8%87%E8%B1%A1%E5%9F%8E%E5%BA%97-20240314105557.png,True,True,True,ARS,6,34.755007,113.661799,34.755007,113.661799
60020819,益阳知航桃花仑西路售点,湖南省,益阳市,赫山区,湖南省益阳市赫山区桃花仑西路DJI大疆（益阳市教育局旁）,周一到周日 9:00-21:00,19152281888,121390255@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241104120415.png,True,True,False,New type of lighting material,7,28.586515,112.353394,28.586515,112.353394
60000519,成都环球中心专营店,四川省,成都市,成华区,成都市高新区天府大道北段1700号新世纪环球购物中心2楼2F-D14-15号,10:00-22:00,"028-68730213,17302817832",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%88%90%E9%83%BD%E7%8E%AF%E7%90%83%E4%B8%AD%E5%BF%83-20230316204854.png,True,True,False,New type of lighting material,7,30.575324,104.065364,30.575324,104.065364
60020826,阜阳新天恒清河宋街售点,安徽省,阜阳市,颍州区,安徽省阜阳市颍州区淮河路清河宋街南区S19栋107/109,周一至周日9:00-19:00,18055828783,2296712615@qq.con,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241029163425.png,True,True,False,New type of lighting material,7,32.88056,115.8111,32.88056,115.8111
60028710,镇江飞越国际生活广场照材店,江苏省,镇江市,京口区,镇江市京口区解放路218号国际生活广场一楼北向临街店铺,9:00-20:00,"13601450771,18061444860",nj_feiyue@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250427171633.png,True,True,False,New type of lighting material,7,32.204761,119.454404,32.204761,119.454404
A1000591,北京景明马连道照材售点,北京市,北京市,西城区,北京市西城马连道摄影器材城4层北区10号,9:30~18:00,010-63390288,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8C%97%E4%BA%AC%E6%99%AF%E6%98%8E-20240814211651.png,True,True,False,New type of lighting material,7,39.888786,116.332527,39.888786,116.332527
60000632,南宁君人庆博艺路照材店,广西壮族自治区,南宁市,邕宁区,南宁市良庆区博艺路9号朗玥湖山1号楼228-235铺、2号楼210-218铺（南面二楼全层） 良城汇·城市影像中心,周一至周日：9：00—20；00,13978679757,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8D%97%E5%AE%81%E5%90%9B%E4%BA%BA%E5%BA%86-20230607232433.png,False,False,False,New type of lighting material,7,22.778353,108.373297,22.778353,108.373297
A400352,青岛城阳万象汇授权体验店,山东省,青岛市,崂山区,山东省青岛市城阳区正阳中路157号城阳万象汇L119号,10:00~22:00,15965576862,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E5%AD%99%E4%B8%9C%E8%B6%85%EF%BC%88%E9%9D%92%E5%B2%9B%E5%9F%8E%E9%98%B3%E4%B8%87%E8%B1%A1%E6%B1%87%E5%BA%97%EF%BC%89-20230116110338.png,True,True,False,ARS,6,36.079969,120.37972,36.079969,120.37972
A0400310,重庆龙湖时代天街E馆授权体验店,重庆市,重庆市,渝中区,渝中区大坪长江路174号龙湖时代天街E馆2F-36,10:00—22:00,"18523672079,023-63525867",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1137_06-20250715114914.png,True,True,False,ARS,6,29.543761,106.513975,29.543761,106.513975
A1000125,绵阳佰腾数码广场照材售点,四川省,绵阳市,涪城区,四川省绵阳市涪城区临园东路78-3号,周一到周日 9:00-20:00,0816-6969663，18981109956,37675133@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/7-20250227165513.jpg,True,True,False,New type of lighting material,7,31.469633,104.745422,31.469633,104.745422
60000500,沧州文脉解放东路照材售点,河北省,沧州市,运河区,河北省沧州市运河区解放东路5-2号,08:30-19:30,0317-3588956,czwmjt@aliyun.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250409114711.png,True,True,False,New type of lighting material,7,38.305991,116.856271,38.305991,116.856271
A0400347,天津万象城授权体验店,天津市,天津市,河西区,天津市河西区乐园道9号天津万象城L1-120,10:00~22:00,(022)83887066,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1500_06-20250903161132.png,True,True,False,ARS,6,39.1,117.22,39.1,117.22
A1000309,南京索盟新工产业园授权体验专区,江苏省,南京市,玄武区,江苏省南京市玄武区珠江路680号新工产业园101,9：00-20：00,17368718987,levy_0212@126.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250228172136.png,True,True,False,New type of lighting material,7,32.053338,118.809817,32.053338,118.809817
60036441,西安高新大都荟高级授权体验店,陕西省,西安市,雁塔区,陕西省西安市雁塔区科技路305号西安大都荟独栋 D0201N,10:00-22:00,15353636323,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250926193641.png,True,True,False,ARS,6,34.24,108.89,34.24,108.89
A0400265,泰安万达授权体验店,山东省,泰安市,泰山区,山东省泰安市泰山区财源街道泰山大街566号泰安万达大疆店铺一楼1003B,10:00~22:00,15610300301,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_260_06-20250207171303.jpeg,True,True,False,ARS,6,36.067107,117.106495,36.067107,117.106495
